Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Leavy.co,https://www.crunchbase.com/organization/leavy-co,Active,,"Hospitality, Tourism, Travel","Paris, Ile-de-France, France","Leavy.co allows for anyone to live wherever they like, no matter how much they make, even for a day.","81,190","European Union (EU), Europe, Middle East, and Africa (EMEA)",75003,$1M to $10M,2017-03-01,month,,,,,For Profit,http://www.leavy.co/,,,https://www.linkedin.com/company/leavy-co/,"Leavy.co allows for anyone to live wherever they like, no matter how much they make, even for a day. Covid has turned the idea of work and travel upside down. It’s now all about mobility, for a generation who cannot afford it. The platform pays cash to all members willing to share their homes with the community or care for others.",Travel and Tourism,3,51-100,"Aziza Chaouachi, Mario Moinet, Yassine Ben Romdhane",2,Seed,2020-11-23,8000000,USD,8000000,Convertible Note,14000000,USD,14000000,Seed,14000000,USD,14000000,22000000,USD,22000000,"Prime Ventures, Dominique Vidal",1,2,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Nimbl'bot,https://www.crunchbase.com/organization/nimbl-bot,Active,,"Health Care, Robotics","Bordeaux, Aquitaine, France",Nimbl'bot argues that robotics can help to protect the health of manual workers.,"81,557","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-01-01,year,,,,,For Profit,https://nimbl-bot.com,https://twitter.com/NimblBot,,https://www.linkedin.com/company/nimbl-bot,"Nimbl'bot argues that robotics can help to protect the health of manual workers. Its robots are designed to handle the most time-consuming and risky activities, allowing humans to focus on higher-value duties.","Hardware, Health Care, Science and Engineering, Software",,1-10,,2,Seed,2023-06-12,2000000,EUR,2152505,Seed,2000000,EUR,2152505,Seed,2250000,EUR,2454275,2250000,EUR,2454275,"UI Investissement, NACO, IRDI SORIDEC Gestion",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Lemon,https://www.crunchbase.com/organization/lemon-f00c,Active,,"Internet, Payments, Video Conferencing","Nanterre, Ile-de-France, France",Lemon is a paid live video platform.,"81,669","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-09-01,month,,,,,For Profit,https://lemon.fm,https://twitter.com/StreamsLemon,https://www.facebook.com/lemonstreams,https://www.linkedin.com/company/lemonstreams/,"Lemon is a paid live video platform that enables creators, teachers and businesses to deliver quality live video sessions and be paid directly by their viewers.","Financial Services, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Payments, Software",4,11-50,"Anthony Maurin, Kevin Codfert, Tom Moore, Vincent Fontaine",4,Seed,2022-02-01,2400000,USD,2400000,Seed,2400000,USD,2400000,Seed,3900000,USD,3900000,3900000,USD,3900000,"Inovexus, Virtual Network, AA Sons, Christophe Jouin, Adrien Dassault",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Touch Sensity,https://www.crunchbase.com/organization/touch-sensity,Active,,"Information Technology, Internet of Things, Software","Mérignac, Aquitaine, France",Touch Sensity is an information technology company that specializes in the fields of IoT and sensors.,"81,804","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2019-01-01,year,,,,,For Profit,https://touchsensity.com/,https://twitter.com/TouchSensity,,https://www.linkedin.com/company/touch-sensity,Touch Sensity is an information technology company that specializes in the fields of IoT and sensors.,"Information Technology, Internet Services, Software",,11-50,,4,Seed,2024-05-02,1750000,EUR,1877838,Seed,1750000,EUR,1877838,Seed,1750000,EUR,1877838,3050000,EUR,3272803,"Bpifrance, Newfund, LIFTT, Région Nouvelle-Aquitaine, DAA Capital Partners",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Rzilient,https://www.crunchbase.com/organization/rzilient,Active,,"Consulting, Information Technology, Management Consulting","Paris, Ile-de-France, France",Rzilient is a fleet management platform for information technology.,"81,854","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-01-01,year,,,,,For Profit,https://www.rzilient.club/,https://twitter.com/rzilient_club,https://www.facebook.com/rzilient/,https://www.linkedin.com/company/rzilient/,Rzilient manages user fleets remotely with ease. Their software-as-a-service platform offers an interface for small and medium-sized enterprises and centralised asset management and automated information technology operations for experts.,"Information Technology, Professional Services",,11-50,,2,,2023-01-30,2500000,EUR,2712488,Venture - Series Unknown,2500000,EUR,2712488,Venture - Series Unknown,3800000,EUR,4222250,3800000,EUR,4222250,"Otium Capital, Pierre-Edouard Stérin, Tomcat Invest",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Luos,https://www.crunchbase.com/organization/luos,Closed,,"Developer Tools, Embedded Software, Embedded Systems, Open Source, Robotics, Software","Bordeaux, Aquitaine, France",The world’s first open source devtool that makes hardware as agile as software,"81,929","European Union (EU), Europe, Middle East, and Africa (EMEA)",33300,$1M to $10M,2018-07-12,day,,,2025-01-20,day,For Profit,https://www.luos.io,https://twitter.com/Luos_io,https://www.facebook.com/Luos.io,https://www.linkedin.com/company/luos,The devtool that bridges the gap between hardware and software.,"Hardware, Science and Engineering, Software",3,1-10,"Emanuel Allely, Nicolas Rabault, Simon Baudry",5,,2021-09-01,450000,EUR,532867,Grant,,,,Venture - Series Unknown,680000,EUR,806836,1830000,EUR,2191196,"Bpifrance, Starburst Accelerator, AQUITI Gestion, Région Nouvelle-Aquitaine, Skalepark",2,7,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Ausha,https://www.crunchbase.com/organization/ausha,Active,,"Audio, Content Marketing, Podcast, SEO, Social Media Marketing","Tourcoing, Nord-Pas-de-Calais, France",Ausha is a podcast hosting and marketing platform.,"81,981","European Union (EU), Europe, Middle East, and Africa (EMEA)",59200,$1M to $10M,2018-01-01,year,,,,,For Profit,https://www.ausha.co/,https://twitter.com/Ausha_EN,https://www.facebook.com/Aushapodcasts,https://www.linkedin.com/company/aushafr/about/,"Ausha (pronounced 'oh-sha') is a podcast hosting and marketing platform. It currently hosts more than 7,000 podcasts. Founded in France in 2018, Ausha announced its expansion to the US in October 2022.  Its all-in-one platform includes: - Unlimited hosting - One-click publication to YouTube - Distribution to 22 major podcast directories - First-of-its-kind social media manager - Smartplayer - Newsletter,and website integration - Advanced audience analytics - Monetization options","Internet Services, Media and Entertainment, Music and Audio, Sales and Marketing",2,11-50,"Charles De Potter, Maxime Piquette",2,Seed,2020-03-10,750000,EUR,848554,Seed,750000,EUR,848554,Seed,750000,EUR,848554,1200000,EUR,1357686,"Bpifrance, Nord France Amorcage, Jean-Baptiste Defossez, Groupe IRD, Nima Karimi",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ensweet,https://www.crunchbase.com/organization/ensweet,Active,,"Health Care, Medical, Medical Device, Rehabilitation, Telehealth","Loos, Nord-Pas-de-Calais, France",Ensweet is a telemedicine platform that develops telerehabilitation solutions.,"82,037","European Union (EU), Europe, Middle East, and Africa (EMEA)",59120,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.ensweet.fr/,,,https://www.linkedin.com/company/ensweet-solution-de-t%C3%A9l%C3%A9r%C3%A9adaptation/,"Ensweet is a telemedicine platform intended to offer telerehabilitation services to patients. They offer equipment so that everyone can exercise whenever possible, enabling patients to have accessible rehabilitation.",Health Care,,11-50,,2,Seed,2023-02-23,2400000,EUR,2543569,Seed,2400000,EUR,2543569,Seed,2400000,EUR,2543569,2400000,EUR,2543569,"50 Partners, Angels Santé, Eurasante, Finovam Gestion, Nord France Amorcage",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Veragrow,https://www.crunchbase.com/organization/veragrow,Active,,"Agriculture, Manufacturing, Organic","Val-de-roulans, Franche-Comte, France",Veragrow is a manufacturing company that produces organic fertilizers and biostimulants from vermicomposting of agricultural waste products.,"82,203","European Union (EU), Europe, Middle East, and Africa (EMEA)",27100,,2018-01-01,year,,,,,For Profit,https://veragrow.fr,https://twitter.com/veragrowa,https://www.facebook.com/veragrow.fr/,https://www.linkedin.com/company/veragrow/,,"Agriculture and Farming, Manufacturing, Sustainability",1,1-10,Theo Saint Martin,2,Seed,2023-05-09,1000000,EUR,1096467,Seed,1000000,EUR,1096467,Seed,1000000,EUR,1096467,1000000,EUR,1096467,"Bpifrance, Normandie Incubation, French Tech Acceleration Fund, UniLaSalle, Intellagri",,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
SorareData,https://www.crunchbase.com/organization/soraredata,Active,,"Casual Games, Sports","Paris, Ile-de-France, France","SorareData is the platform of choice for Sorare players. It features player metrics, market statistics, decision-making tools, side games.","82,374","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://www.soraredata.com,https://twitter.com/soraredata,,https://www.linkedin.com/company/soraredata,"SorareData is the platform of choice for Sorare players. It features player metrics, market statistics, decision-making tools, side games, and much more to enrich every Sorare manager's experience.","Gaming, Sports",,1-10,,2,Seed,2023-09-07,2000000,EUR,2139648,Seed,2000000,EUR,2139648,Seed,2590000,EUR,2840213,2590000,EUR,2840213,"Seedcamp, Fabric Ventures, Kima Ventures, Sfermion, Cygni Labs",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Layan,https://www.crunchbase.com/organization/layan,Active,,"SaaS, Software","Paris, Ile-de-France, France","Layan est une solution SaaS dédiée au recrutement et au suivi des candidatures (ATS), conçu pour aider les équipes RH.","82,497","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-10-01,day,,,,,For Profit,https://www.layan.eu/,,,https://www.linkedin.com/company/layan-software/,"Layan est une solution SaaS dédiée au recrutement et au suivi des candidatures (ATS), conçu pour aider les équipes RH de toutes tailles à créer et à optimiser leur processus de recrutement. Conçu par des recruteurs pour des recruteurs, Layan vous accompagne à chaque étape de votre processus de recrutement. Layan vous permet de multi-diffuser vos offres d’emplois, de chasser automatiquement des candidats, de synchroniser vos e-mails ainsi que votre agenda et beaucoup d'autres fonctionnalités réunies dans une interface incroyablement facile à utiliser. Que vous soyez indépendant ou que vous meniez une stratégie de recrutement solide depuis des années, Layan est l'outil qu’il vous faut. Ne perdez plus une minute avec des tâches répétitives, Layan le fait pour vous !",Software,2,11-50,"Benjamin Zerdoun, Nicolas Chevalier",2,Seed,2023-01-19,1000000,EUR,1083350,Seed,1000000,EUR,1083350,Seed,1320000,EUR,1453912,1320000,EUR,1453912,The Moon Venture,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Perha Pharmaceuticals,https://www.crunchbase.com/organization/perha-pharmaceuticals,Active,,"Biopharma, Biotechnology, Health Care, Life Science","Roscoff, Bretagne, France",Perha Pharmaceuticals is a bio technology company which does research & development of kinase inhibitors.,"82,567","European Union (EU), Europe, Middle East, and Africa (EMEA)",29680,$1M to $10M,2019-01-01,year,,,,,For Profit,https://www.perha-pharma.fr/,,,https://www.linkedin.com/company/perha-pharmaceuticals/,"Perha Pharmaceuticals is a biotechnology company that specializes in the research and development of kinase inhibitors. The company's investigation begins with natural marine substances. Indeed, some of the molecules optimized by Perha Pharmaceuticals' chemists and biologists are derived from natural products isolated from marine organisms.","Biotechnology, Health Care, Science and Engineering",1,1-10,Laurent Meijer,3,Seed,2022-03-23,2500000,EUR,2751589,Grant,,,,Seed,,,,2800000,EUR,3090365,"Bpifrance, European Innovation Council, Fondation Jerome Lejeune",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Keypup,https://www.crunchbase.com/organization/keypup,Active,,"Analytics, Artificial Intelligence (AI), Developer Tools, Information Technology, Internet, Predictive Analytics, SaaS, Software","La Rochelle, Poitou-Charentes, France","SaaS, Software Development, Artificial Intelligence, Machine Learning","82,936","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-03-21,day,,,,,For Profit,https://keypup.io,https://twitter.com/Keypupio,http://facebook.com/keypup,https://www.linkedin.com/company/keypup-io,"Keypup was founded in 2019 and provides a SaaS solution allowing engineering teams to overcome software development process blockers and challenges by combining data from their development and project management platforms. Striving to be the global leader in development intelligence, Keypup enables engineering teams and software development stakeholders at all levels to gain a better understanding of their development efforts, thus facilitating the scaling of their technical organizations without compromising quality or efficiency, ultimately leading to faster time to market with sustained growth. Keypup's unique proposition allows teams to quickly access fully customizable reports, analytics, and dashboards to gain a complete picture of development operations at a glance, tailored to meet their specific needs.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",2,1-10,"Arnaud Lachaume, Stephane Ibos",2,Seed,2021-12-01,1400000,EUR,1584668,Pre-Seed,1400000,EUR,1584668,Pre-Seed,1760000,EUR,1985024,1760000,EUR,1985024,Newfund,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Leeto,https://www.crunchbase.com/organization/clan,Active,,"Health Care, Human Resources, Information Technology, Software","Paris, Ile-de-France, France",Leeto empowers companies to take care of their employees,"83,599","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-01-01,year,,,,,For Profit,https://www.leeto.co,,,https://www.linkedin.com/company/leeto-hq,Clan empowers companies to take care of their employees. We are building the future of employees benefits by providing companies with an innovative banking & SaaS platform to manage their employee benefits.,"Administrative Services, Health Care, Information Technology, Software",4,11-50,"Alban Porcheron, Arthur Reboul, Benoit Portoleau-Balloy, Guillaume Lestrade",2,Seed,2019-09-01,1200000,EUR,1318858,Seed,1200000,EUR,1318858,Seed,1200000,EUR,1318858,1200000,EUR,1318858,"Founders Future, AGORANOV, Thomas Rebaud, Benjamin Netter, Benoit Portoleau-Balloy",,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
TwicPics,https://www.crunchbase.com/organization/twicpics,Active,,"Developer Tools, Image Recognition, SaaS, Web Development","Paris, Ile-de-France, France",TwicPics is a SaaS/IaaS solution that automates optimization of multimedia content,"83,787","European Union (EU), Europe, Middle East, and Africa (EMEA)",75008,$1M to $10M,2018-06-27,day,2023-06-21,day,,,For Profit,https://www.twicpics.com,https://twitter.com/TwicPics,https://www.facebook.com/twicpics,https://www.linkedin.com/company/twicpics/,"It's not a secret that our brains are wired to respond to visual content. Images and videos are at the heart of all marketing strategies. Visual quality is more important than ever. But websites are heavier than ever, and the main culprits are visual assets. They eat up network bandwidth and increase the time visitors spend waiting for pages to load while being responsible for most of the carbon emissions on the Web.  Moreover, tailoring media is extremely challenging with all kinds of devices, screen sizes, and network qualities out in the wild. TwicPics smartly automates images and videos processing. As a result, it guarantees visual quality and web performance while reducing websites' carbon footprint. Major brands and startups use TwicPics to: - accelerate the display of web pages - deliver pixel-perfect images and videos tailored to each client device - simplify their workflow - produce eco-designed websites TwicPics impacts the main KPIs of websites and apps: conversion rates, engagement, and SEO.","Data and Analytics, Software",4,1-10,"Florent Bourgeois, Julian Aubourg, Marc-Henri Spiess, Xavier Baldacci",1,M&A,2020-02-01,1700000,EUR,1886031,Seed,1700000,EUR,1886031,Seed,1700000,EUR,1886031,1700000,EUR,1886031,"Bpifrance, 50 Partners, WILCO, Holnest, Frederic Halley",1,9,,Was Acquired,TwicPics acquired by Frontify,https://www.crunchbase.com/acquisition/frontify-acquires-twicpics--4034e99f,Frontify,https://www.crunchbase.com/organization/frontify,2023-06-21,day,,,,Acquisition,,Private,,,,,,,,,,,
Quortex,https://www.crunchbase.com/organization/quortex,Active,,"Artificial Intelligence (AI), Video Streaming","Cesson-sévigné, Bretagne, France",Quortex is a developer of an AI-based video streaming service.,"83,797","European Union (EU), Europe, Middle East, and Africa (EMEA)",35510,$1M to $10M,2018-01-01,year,2022-07-12,day,,,For Profit,https://www.quortex.io/,https://twitter.com/QuortexIo,,https://www.linkedin.com/company/quortex-io/about/,Quortex is a developer of an AI-based video streaming service. Quortex takes OTT to the next level by bringing the latest cloud technologies to our industry.,"Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Science and Engineering, Software, Video",3,11-50,"Jérôme Vieron, Marc Baillavoine, Thierry Trolez",1,M&A,2020-06-18,2500000,EUR,2802376,Seed,2500000,EUR,2802376,Seed,2500000,EUR,2802376,2500000,EUR,2802376,"GO CAPITAL, Elaia, Unexo",2,3,,Was Acquired,Quortex acquired by Synamedia,https://www.crunchbase.com/acquisition/synamedia-acquires-quortex--3182ec93,Synamedia,https://www.crunchbase.com/organization/synamedia,2022-07-12,day,,,,Acquisition,,Private,,,,,,,,,,,
Timeleft,https://www.crunchbase.com/organization/timeleft,Active,,"Media and Entertainment, Photo Sharing, Social Media","Paris, Ile-de-France, France",Timeleft is a mobile app for people to meet and share dreams and goals.,"83,971","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://timeleft.com,https://x.com/apptimeleft,https://www.facebook.com/timeleftapp,https://www.linkedin.com/company/timeleft,"Timeleft is a technology and service that creates a profile page for social connection, allowing users to meet and chat. They offer mobile apps designed for people to connect based on their values and dreams.","Content and Publishing, Internet Services, Media and Entertainment",2,51-100,"Adrien De oliveira, Maxime Barbier",1,Seed,2021-10-06,,,,Seed,,,,Seed,,,,,,,FJ Labs,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
ACASI,https://www.crunchbase.com/organization/acasi,Active,,"Accounting, Small and Medium Businesses, Software","Paris, Ile-de-France, France",ACASI is an accounting tool for freelancers and independents accountant.,"84,039","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2017-01-01,year,,,,,For Profit,https://www.acasi.io,https://twitter.com/acasi_io,https://www.facebook.com/acasi.io,https://www.linkedin.com/company/acasi,"ACASI is an accounting tool for freelancers and independent accountants. Acasi provides solutions for accounting apps, balance sheets, tax declarations, advice from a dedicated coach, and cash monitoring and management. Acasi handles businesses' accounting needs in the same way that a typical accountant would.","Financial Services, Other, Professional Services, Software",1,11-50,Jonathan Cohen,1,Seed,2021-04-07,2000000,EUR,2374451,Seed,2000000,EUR,2374451,Seed,2000000,EUR,2374451,2000000,EUR,2374451,Truffle Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
WaltR,https://www.crunchbase.com/organization/waltr-e1c5,Active,,"Environmental Consulting, Pollution Control","Toulouse, Midi-Pyrenees, France",WaltR solution monitoring polluting emissions through space and ground imaging.,"84,056","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2018-01-01,year,,,,,For Profit,https://waltr.fr/home.html,,,https://www.linkedin.com/company/waltr1,"WaltR, a pioneer in monitoring polluting emissions through space and ground imaging, helps clients control and reduce their impact on air pollution and climate by prioritizing corrective actions. WaltR uses satellite and multispectral ground imagers, combined with artificial intelligence, to accurately identify, quantify, and map gaseous and particulate pollutant emissions","Professional Services, Sustainability",2,11-50,"Arnaud Dedieu, Eric Pequignot",2,Seed,2024-06-17,,,,Grant,2000000,EUR,2171671,Seed,2000000,EUR,2171671,2000000,EUR,2171671,"Expansion Ventures, Pays de la Loire Participations, Groupe ADP, Ready2Scale, SpaceFounders",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Moodwork,https://www.crunchbase.com/organization/moodwork,Active,,"Health Care, Wellness","Compiègne, Picardie, France",Moodwork is the digital solution for Quality of Life at Work.,"84,357","European Union (EU), Europe, Middle East, and Africa (EMEA)",60200,$1M to $10M,2017-01-01,year,,,,,For Profit,https://moodwork.co,https://twitter.com/mood_work,https://www.facebook.com/pageMoodwork,https://www.linkedin.com/company/moodwork2/about/,Moodwork is the digital solution for Quality of Life at Work. Numerous scientific research around the quality of life at work has led to a better knowledge of the professional world.,Health Care,2,11-50,"Benjamin Brion, Léopold Denis",1,Seed,2019-11-28,2000000,EUR,2202299,Seed,2000000,EUR,2202299,Seed,2000000,EUR,2202299,2000000,EUR,2202299,Newfund,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Polaris,https://www.crunchbase.com/organization/polaris-1c8d,Active,,"Biotechnology, Food and Beverage","Quimper, Bretagne, France","Polaris is a leader in the Foodtech sector producing high-quality Omega3 oils, rich in EPA and DHA, from fish historically, and microalgae.","84,420","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2017-01-01,year,,,,,For Profit,https://www.polaris.fr/,,,https://www.linkedin.com/company/polaris-nutritional-lipids/,"Polaris is a leader in the Foodtech sector producing high-quality Omega3 oils, rich in EPA and DHA, from fish historically, and microalgae.","Biotechnology, Food and Beverage, Science and Engineering",,11-50,,1,Seed,2022-03-29,5000000,EUR,5545764,Seed,5000000,EUR,5545764,Seed,5000000,EUR,5545764,5000000,EUR,5545764,Seventure Partners,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Healshape,https://www.crunchbase.com/organization/healshape,Active,,"3D Printing, Biotechnology","Villeurbanne, Rhone-Alpes, France",Healshape is a 3D bioprinting regenerative medecine company.,"84,636","European Union (EU), Europe, Middle East, and Africa (EMEA)",69100,$1M to $10M,2020-01-01,year,,,,,For Profit,https://healshape.com/,https://twitter.com/Sophiebrac,,https://www.linkedin.com/company/healshape/,Healshape creates natural breast reconstruction solutions for all women. Healshape is a biotech startup focused on regenerative medicine.,"Biotechnology, Manufacturing, Science and Engineering",6,1-10,"Amelie Thepot, Caroline Durand, Christophe Marquette, Luciano Vidal, Morgan Dos Santos, Sophie Brac De La Perriere",1,Seed,2022-06-28,6000000,EUR,6314699,Seed,6000000,EUR,6314699,Seed,6000000,EUR,6314699,6000000,EUR,6314699,"Bpifrance, Crédit Agricole, Demeter, GO CAPITAL, Angels Santé",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Home Biosciences,https://www.crunchbase.com/organization/home-biosciences,Active,,"Biotechnology, Medical","Paris, Ile-de-France, France",Home Biosciences is a European venture builder dedicated to biotech.,"85,049","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,,,,,For Profit,https://homebiosciences.com/,https://twitter.com/homebiosciences,,https://www.linkedin.com/company/home-biosciences,Home Biosciences is a European venture builder dedicated to biotech.,"Biotechnology, Health Care, Science and Engineering",2,1-10,"David Schilansky, Magali Richard",1,Seed,2021-11-09,15000000,USD,15000000,Seed,15000000,USD,15000000,Seed,15000000,USD,15000000,15000000,USD,15000000,"Sofinnova Partners, Redmile Group",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Pyxo,https://www.crunchbase.com/organization/pyxo,Active,,"CleanTech, Recycling, Sustainability, Waste Management","Paris, Ile-de-France, France",Pyxo replace disposable packaging of food through a network of reusable containers.,"85,212","European Union (EU), Europe, Middle East, and Africa (EMEA)",75002,,2018-01-01,year,2024-04-08,day,,,For Profit,https://pyxo.co/,https://twitter.com/PyxoFrance/,https://www.facebook.com/PyxoFrance/,https://www.linkedin.com/company/pyxo/,"Pyxo we think that ecology should not be seen as a constraint but as an advantage. We make every effort to ensure that our ecological solutions are used primarily for their comfort and practicality. Our reusable PyxoBoxes are used to remove disposable packaging from take-out and delivered catering. Our PyxoBox network does not involve any set-up fees or remote return logs. Our customers are companies that we rent collectors, and restaurants that we sell to use our PyxoBox. Employees of corporate customers can take to take away or have their lunch delivered in PyxoBox and deposit them in the collectors of their company. Pyxo is in charge of logistics and cleaning.",Sustainability,2,11-50,"Benjamin Peri, François des Beauvais",1,M&A,2021-11-25,7000000,EUR,7846460,Seed,7000000,EUR,7846460,Seed,7000000,EUR,7846460,7000000,EUR,7846460,"Eurazeo, AFI Ventures, Five Seasons Ventures, Evolem Start",2,4,,Was Acquired,Pyxo acquired by UBI Solutions,https://www.crunchbase.com/acquisition/ubi-solutions-acquires-pyxo--f9fc1bfd,UBI Solutions,https://www.crunchbase.com/organization/ubi-solutions,2024-04-08,day,,,,Acquisition,,Private,,,,,,,,,,,
Troopy,https://www.crunchbase.com/organization/troopy,Active,,"Automotive, Rental, Transportation","Paris, Ile-de-France, France",Troopy is a mobility technology company that offers shared e-mopeds developed by Yamaha.,"85,345","European Union (EU), Europe, Middle East, and Africa (EMEA)",75017,Less than $1M,2017-02-17,day,,,,,For Profit,https://troopy.com,https://twitter.com/troopy_fr,https://www.facebook.com/TroopyFR/,https://www.linkedin.com/company/scooter-troopy/,"Troopy is a mobility startup that offers shared electric scooter services for all urban and suburban travel needs. In smart cities, they provide electric scooter services that are secure, inclusive, and ecologically responsible. They develop their electric scooters based on inclusiveness and a desire to rethink the value chain of the two-wheeler sector.","Commerce and Shopping, Transportation",2,51-100,"Axel Vilaseca, Francois Hoehlinger",1,Seed,2022-07-07,10000000,EUR,10169474,Seed,10000000,EUR,10169474,Seed,10000000,EUR,10169474,10000000,EUR,10169474,"MOTUL, Groupe Chapat",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Tulip,https://www.crunchbase.com/organization/tulip-48e9,Active,,"Insurance, InsurTech, SaaS","Paris, Ile-de-France, France","Tulip SaaS platform enables equipment and equipment rental companies to offer on-demand insurance for a day, month, or year.","85,447","European Union (EU), Europe, Middle East, and Africa (EMEA)",75015,$1M to $10M,2018-01-01,year,,,,,For Profit,https://www.mytulip.io/,https://mobile.twitter.com/mytulip_io,https://www.facebook.com/MyTulip.io,https://www.linkedin.com/company/mytulip/,"Tulip is a creator of a mobile commerce platform created with the goal of modernizing and reshaping the in-store experience. By utilizing the power of mobile technology, their platform enables merchants to elevate the shopping experience, drive sales, and enhance customer service. Store workers may use it to look up products, handle customer information, check out customers, and connect with them.","Financial Services, Software",,11-50,,1,Seed,2022-10-05,1000000,EUR,991186,Seed,1000000,EUR,991186,Seed,1000000,EUR,991186,1000000,EUR,991186,"Bpifrance, SIDE Capital, WILCO",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
OFFROAD,https://www.crunchbase.com/organization/offroad-18b9,Active,,"Building Maintenance, Construction, Hardware, Infrastructure","Alfortville, Ile-de-France, France",OFFROAD is a French company specializing in road maintenance and public space management.,"85,649","European Union (EU), Europe, Middle East, and Africa (EMEA)",94140,,2020-01-01,year,,,,,For Profit,https://offroad.works,,,https://www.linkedin.com/company/offroad-sas/,OFFROAD is a French company specializing in road maintenance and public space management.,"Hardware, Other, Real Estate",,11-50,,1,Seed,2025-01-28,1500000,EUR,1564740,Seed,1500000,EUR,1564740,Seed,1500000,EUR,1564740,1500000,EUR,1564740,"Axeleo Capital, Isai, Ring Capital",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
