Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Revonte,https://www.crunchbase.com/organization/revonte,Active,,"Automotive, Consumer Electronics, E-Commerce, Information Technology, Software","Tampere, Western Finland, Finland",At Revonte we create the first software driven e-bike platform for building the best e-bikes.,"143,211","European Union (EU), Nordic Countries, Scandinavia",33720,$1M to $10M,2018-01-01,month,,,,,For Profit,https://revonte.com,https://twitter.com/revonteltd,,https://www.linkedin.com/company/revonte/,"Revonte creates a solution for e-bike manufacturers that allows them to build superior e-bikes in all categories. It is creating a new revolutionary technology for e-bikes that gives e-bike manufacturers more flexibility, provides better after-sale services, and improves the user experience. It brings new e-bike technology to the IoT era with new features such as remote diagnostics and over-the-air updates. It was founded in 2018 and is headquartered in Tampere, Finland.","Commerce and Shopping, Consumer Electronics, Hardware, Information Technology, Software, Transportation",3,11-50,"Antero Jalkanen, Iiro Peltola, Otto Chrons",3,Seed,2019-09-06,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,2456100,USD,2456100,2894565,USD,2894565,"Maki.vc, Butterfly Ventures, Business Finland",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,1
EatAndTheCity,https://www.crunchbase.com/organization/eatandthecity-com,Active,,"Digital Media, Information Services, Journalism","Helsinki, Southern Finland, Finland","EatAndTheCity helps international newspapers, magazines, local media & food guides monetise the influence of their content.","143,617","European Union (EU), Nordic Countries, Scandinavia",00520,$1M to $10M,2016-08-22,day,,,,,For Profit,http://www.eatandthecity.com,https://twitter.com/eatwhitelabel,https://www.facebook.com/eatandthecity/,https://www.linkedin.com/company/16180609/,"EatAndTheCity helps international newspapers, magazines, local media & food guides monetise the influence of their content. We enhance the communication between local communities and local media. Their  revenue generating restaurant journalism platform for media companies allows users to not only discover but to reserve gastronomic experiences.  EatAndTheCity’s white label platform already collaborates with leading companies in Finland and Estonia and Germany. Media and publishing companies are able to leverage their connection with local communities to generate new revenue streams. Combining these features and the business model in cooperation with local media companies differentiates us from the competitors.","Content and Publishing, Information Technology, Media and Entertainment",3,11-50,"Ilkka Lavas, Tuomas Suihkonen, Ville Heinonen",2,Seed,2017-11-22,3300000,EUR,3898834,Seed,3300000,EUR,3898834,Seed,3300000,EUR,3898834,3333400,EUR,3938113,"Business Finland, Nordea, Gorilla Ventures Oy, City Ventures, Urban Gillström",2,11,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,1
Epic Foods,https://www.crunchbase.com/organization/epic-foods,Closed,,"Delivery, Delivery Service, Food and Beverage, Food Delivery, Food Processing, Restaurants","Helsinki, Southern Finland, Finland","Epic Foods is a Nordic food delivery company, running it's own kitchen network. ","144,372","European Union (EU), Nordic Countries, Scandinavia",00180,,2014-11-01,month,,,2024-03-25,day,For Profit,http://epicfoods.com,https://www.twitter.com/epicfoodsco,https://www.facebook.com/epicfoodsco,https://www.linkedin.com/company/epic-foods/,"Epic Foods will replace your kitchen. It is a food tech company that combines sourcing, cooking and delivery, with minimal waste, emissions and costs. You pre-order for your family, and feed them healthy and affordable meals on a regular basis. The team comes from Facebook, Rocket and Michelin restaurants. Epic sold it's first 100,000 meals in Helsinki to build the world's leading unit economics, and is now scaling in Europe. Epic Foods was founded in 2014 in Finland.","Administrative Services, Food and Beverage, Transportation",2,11-50,"Kai Karttunen, Martti Paatela",4,,2020-06-23,,,,Venture - Series Unknown,,,,Venture - Series Unknown,1500000,EUR,1763018,1500000,EUR,1763018,"Forward Venture Capital, Reaktor Ventures, Christian Jantzen, Petri Heino",1,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Terramonitor,https://www.crunchbase.com/organization/terramonitor,Active,,"Analytics, Artificial Intelligence (AI), Machine Learning","Helsinki, Southern Finland, Finland","Terramonitor gives the power to analyze, build and organize geographical information into actionable insights.","145,179","European Union (EU), Nordic Countries, Scandinavia",00240,$1B to $10B,2015-01-01,year,,,,,For Profit,https://www.terramonitor.com/,https://twitter.com/terramonitor,,https://www.linkedin.com/company/terramonitor/,"Terramonitor is the world's most dynamic, comprehensive and cloud free mapping and analyzing platform of the globe, which consists of over 100 million images. Terramonitor gives professionals the power to analyze, build and organize geographical information into actionable insights by  leveraging up-to-date satellite data and AI.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",2,11-50,"Joni Norppa, Lauri Hame",1,Seed,2017-12-12,175000,USD,175000,Pre-Seed,175000,USD,175000,Pre-Seed,175000,USD,175000,175000,USD,175000,Icebreaker.vc,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,1
JoyHaptics,https://www.crunchbase.com/organization/joyhaptics,Active,,"Health Care, Internet of Things, Personal Health, Software, Wellness","Helsinki, Southern Finland, Finland",Send your loved one touch anywhere in the world,"145,769","European Union (EU), Nordic Countries, Scandinavia",00550,,2015-10-23,day,,,,,For Profit,https://www.joyhaptics.com/,,https://www.facebook.com/joyhaptics/,https://www.linkedin.com/company/joyhaptics/,"Feel better with a smart teddy for remote touch – JoyHaptics is a company of scientists, engineers, and entrepreneurs with a big dream to connect people through haptic communication to bring joyful moments and happiness to their lives. JoyHaptics’ digital platform with a unique physical interface brings comfort, calming, closeness, belonging, anxiety mitigation, and cost savings for Health and Wellbeing.","Health Care, Internet Services, Software",1,1-10,Jussi Tuovinen,4,Seed,2023-05-17,,,,Seed,,,,Seed,450000,USD,450000,450000,USD,450000,Redstone.VC,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
AdLaunch,https://www.crunchbase.com/organization/adlaunch,Closed,,"Advertising, Artificial Intelligence (AI), Machine Learning, Video, Video Advertising, Video Editing","Helsinki, Southern Finland, Finland",The Easiest Way To Start a Video Advertising Campaign™,"146,271","European Union (EU), Nordic Countries, Scandinavia",00100,Less than $1M,2015-12-01,day,,,,none,For Profit,http://www.adlaunch.com,https://www.twitter.com/videoadlaunch,https://www.facebook.com/adlaunch,https://www.linkedin.com/company/adlaunch,AdLaunch develops the AI powered video ad creation service www.adlaunch.com,"Advertising, Artificial Intelligence (AI), Content and Publishing, Data and Analytics, Media and Entertainment, Sales and Marketing, Science and Engineering, Software, Video",3,1-10,"Eetu Rousku, Joel Hypén, Marko Nylund",7,Seed,2020-08-10,100000,USD,100000,Pre-Seed,100000,USD,100000,Pre-Seed,897266,USD,897266,1009766,USD,1009766,"TheVentureCity, EXPERT DOJO, Business Finland, Collider",3,4,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Aris4Autism,https://www.crunchbase.com/organization/aris4autism,Active,,"EdTech, Health Care, SaaS, Wellness","Heinävesi, Eastern Finland, Finland","Aris4Autism creates online platforms for autism intervention, providing digital solutions to support the progress of autistic children.","146,276","European Union (EU), Nordic Countries, Scandinavia",79810,Less than $1M,2019-01-01,year,,,,,For Profit,https://www.aris4autism.com/,,https://www.facebook.com/people/Aris4Autism-Inc/100067184562461/,,"Aris4Autism develops online platforms for autism intervention, offering evidence-based digital solutions and expert guidance to help autistic children progress towards independence and happiness, supporting parents in the process.","Education, Health Care, Software",,1-10,,2,Seed,2022-12-01,270000,EUR,284243,Debt Financing,270000,EUR,284243,Seed,270000,EUR,284243,540000,EUR,568486,"Redstone.VC, Business Finland, Business Joensuu",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Hailia Oy,https://www.crunchbase.com/organization/hailia-oy,Active,,Seafood,"Uusikaupunki, Western Finland, Finland",Hailia Oy offers tasty and smart fish food using small fish from the baltic sea.,"146,797","European Union (EU), Nordic Countries, Scandinavia",23500,Less than $1M,2021-05-01,month,,,,,For Profit,https://hailia.fi,,,https://www.linkedin.com/company/hailia/,"Hailia Oy is a food technology startup. They also offer fish food and wild fish food services. Additionally, they also offer product development to bring domestic wild fish back to the dining tables.",Food and Beverage,2,1-10,"Michaela Lindström, Otto Kaukonen",1,Seed,2021-05-27,500000,EUR,609646,Seed,500000,EUR,609646,Seed,500000,EUR,609646,500000,EUR,609646,Nordic Foodtech VC,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Hyperion Robotics,https://www.crunchbase.com/organization/hyperion-robotics,Active,,"3D Printing, CleanTech, Construction, Industrial Automation","Espoo, Southern Finland, Finland",Hyperion Robotics develops industrial construction automated and sustainable concrete 3D printing.,"147,102","European Union (EU), Nordic Countries, Scandinavia",,Less than $1M,2020-05-01,day,,,,,For Profit,http://hyperionrobotics.com,https://twitter.com/hyperionrobots,https://www.facebook.com/hyperionroboticsinc,https://www.linkedin.com/company/18557994/,Hyperion Robotics is on the mission to decarbonise construction industry.,"Manufacturing, Real Estate, Science and Engineering, Sustainability",3,11-50,"Ashish Mohite, Fernando De los Rios, Henry Unterreiner",4,Seed,2024-07-15,,,,Grant,3000000,EUR,2988646,Seed,3400000,EUR,3452634,4600000,EUR,4759744,"Lifeline Ventures, Katapult, Übermorgen Ventures, EIC Accelerator, Goldacre",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Empires not Vampires Entertainment,https://www.crunchbase.com/organization/empires-not-vampires-entertainment,Active,,Video Games,"Oulu, Oulu, Finland",Empires not Vampires Entertainment is a mobile games development company.,"147,311","European Union (EU), Nordic Countries, Scandinavia",90100,,2017-01-01,year,,,,,For Profit,https://empires.games/,,,https://www.linkedin.com/company/empires-not-vampires/about/,Empires not Vampires Entertainment is a developing and publishing Free To Play mobile games. They can play social multiplayer games with unique and versatile gameplay available on both browsers and Android devices.,Gaming,,1-10,,1,Seed,2023-02-13,1000000,USD,1000000,Angel,1000000,USD,1000000,Angel,1000000,USD,1000000,1000000,USD,1000000,"Shima Capital, Zee Prime Capital, Fomocraft Ventures, FireX Capital",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Futurelight,https://www.crunchbase.com/organization/futurelight,Active,,"Finance, Insurance, Life Insurance","Savitaipale, Southern Finland, Finland","Futurelight Limited: Your trusted insurance partner, providing tailored solutions and financial protection for a brighter, secure future.","147,671","European Union (EU), Nordic Countries, Scandinavia",54800,,2021-06-28,day,,,,,For Profit,https://futurelight.website/,,,,"Futurelight Limited is a forward-thinking insurance company dedicated to offering comprehensive and personalized insurance solutions. Our mission is to provide financial protection and peace of mind to individuals, families, and businesses through a wide range of insurance products, including life, health, auto, and property insurance. With a customer-centric approach, we emphasize transparency, integrity, and innovation, ensuring that our clients receive the best coverage tailored to their unique needs. Our experienced team of professionals is committed to delivering exceptional service, prompt claims processing, and ongoing support to help our clients navigate life's uncertainties. At Futurelight Limited, we believe in building lasting relationships and securing a brighter, more secure future for all our valued customers.",Financial Services,1,11-50,Jukka Akselin,1,Seed,2022-04-18,600000,USD,600000,Seed,600000,USD,600000,Seed,600000,USD,600000,600000,USD,600000,Athena Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Happy Child,https://www.crunchbase.com/organization/happy-child-4547,Active,,"Apps, Artificial Intelligence (AI), Child Care","Helsinki, Southern Finland, Finland","HappyChild is an artificial intelligence-based monitoring and alerting system, which allows parents to schedule tasks for nannies.","148,003","European Union (EU), Nordic Countries, Scandinavia",,,2020-01-01,year,,,,,For Profit,https://happychild.tech/,,https://www.facebook.com/happychild.tech,,"HappyChild is an artificial intelligence-based monitoring and alerting system, which allows parents to schedule tasks for nannies.","Apps, Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",1,1-10,Oleg Kolesnikov,1,Seed,2020-11-30,110000,USD,110000,Pre-Seed,110000,USD,110000,Pre-Seed,110000,USD,110000,110000,USD,110000,Starta VC,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
CloudBounce,https://www.crunchbase.com/organization/cloudbounce,Active,,"Audio, Music, Musical Instruments","Tampere, Western Finland, Finland",Cloudbounce is a service for music producers that allows for affordable mastering solutions.,"148,494","European Union (EU), Nordic Countries, Scandinavia",33230,Less than $1M,2015-01-01,year,,,,,For Profit,https://www.cloudbounce.com/,https://twitter.com/CloudBounce_com,https://www.facebook.com/CloudBounce.mastering/,https://www.linkedin.com/company/cloudbounce,"CloudBounce is a cloud-based online mastering service that helps producers, DJs, musicians, bands and sound engineers sound better though mastering their songs. Unlike competing online mastering services, CloudBounce delivers a good, crystal clear sound quality.","Media and Entertainment, Music and Audio",1,1-10,Anssi Uimonen,2,Seed,2017-01-17,250000,USD,250000,Seed,250000,USD,250000,Seed,499379,USD,499379,499379,USD,499379,"Ascension, Abbey Road Studios, Gorilla Ventures Oy, Pontus Strahlman",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
The Button Corporation,https://www.crunchbase.com/organization/the-button-corporation,Active,,"Hardware, Human Computer Interaction, Internet of Things, Software","Helsinki, Southern Finland, Finland","The Button Corporation (bt.tn) is the creator of the bttn, the simplest Internet user interface in the world.","148,655","European Union (EU), Nordic Countries, Scandinavia",,$1M to $10M,2013-09-01,day,,,,,For Profit,http://bt.tn,http://twitter.com/officialbttn,http://www.facebook.com/hellobttn,http://www.linkedin.com/company/the-button-corporation,"The Button Corporation (bt.tn) is the creator of the bttn, the Simplest Internet User Interface in the World.  bttn is complete IoT solution for your business. It comes with stand-alone connectivity for easy deployment, cloud service with all the business management and integration tools. Plus it offers bttn for Commerce API that delivers secure payments for all ecommerce uses. Both bttn and bttn for Commerce API have been granted US patents.","Design, Hardware, Internet Services, Science and Engineering, Software",2,11-50,"Harri Rautio, Steven Blom",2,Seed,2015-06-01,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,4000000,USD,4000000,4000000,USD,4000000,"Business Finland, Jari Ovaskainen",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Teqmine,https://www.crunchbase.com/organization/teqmine,Active,,"Artificial Intelligence (AI), Information Technology, Internet, Machine Learning","Helsinki, Southern Finland, Finland",Teqmine Analytics Oy is a Finnish Artificial Intelligence startup.,"149,325","European Union (EU), Nordic Countries, Scandinavia",00240,$1M to $10M,2013-01-01,year,,,,,For Profit,http://teqmine.com/,https://twitter.com/Teqmine,https://www.facebook.com/pg/Teqmine/about/?ref=page_internal,https://www.linkedin.com/company-beta/10288286/,"Automated and Artificial Intelligence Assisted Patent and Technology Intelligence solutions to identify what matters for your most important business and investment decisions. Why technology and patent intelligence is not frustrating, fuzzy and expensive anymore. Save effort and money by automating and simplifying routine and low-level patent search and discovery tasks. Our software robots enhance the quality of patent discovery, as well as improve reliability of your risk management.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",1,1-10,Arho Suominen,1,Seed,2017-04-24,500000,EUR,543325,Seed,500000,EUR,543325,Seed,500000,EUR,543325,500000,EUR,543325,"Business Finland, Teqventures Scandinavia AB",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Neyra,https://www.crunchbase.com/organization/kira-d6a5,Active,,"Advertising, Artificial Intelligence (AI), Machine Learning, Marketing, Software","Helsinki, Southern Finland, Finland",Neyra is a AI sales and marketing analytic tool.,"150,305","European Union (EU), Nordic Countries, Scandinavia",00200,Less than $1M,2019-05-14,day,,,,,For Profit,https://neyra.ai,https://twitter.com/ai_neyra,https://www.facebook.com/Neyra-117328363013248/,https://www.linkedin.com/company/12602872/,"Neyra is an artificial intelligence that synchronizes and analyzes sales and marketing data. It aggregates data from ad accounts, site visits statistics, and CRM into a simple and customizable dashboard.","Advertising, Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",2,1-10,"Alex Briu, Eugene Shepard",1,Seed,2019-06-12,100000,EUR,112945,Pre-Seed,100000,EUR,112945,Pre-Seed,100000,EUR,112945,100000,EUR,112945,Icebreaker.vc,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Problemsolver,https://www.crunchbase.com/organization/problemsolver,Active,,"Consulting, Marketing, Web Development","Kuopio, Eastern Finland, Finland",We deliver customized solutions that enhance your online presence and drive growth.,"151,394","European Union (EU), Nordic Countries, Scandinavia",70820,,2022-04-15,day,,,,,For Profit,https://problemsolver.website/,,,,"with over 5 years of expertise, we excel in providing exceptional consulting services to your business needs. Our proven strategies and actionable solutions ensure your success. Partner with us to benefit from our extensive experience and drive your business forward. Discover the impact of working with seasoned professionals. Our working environment service is dedicated to creating spaces that foster productivity and well-being. We design and implement tailored solutions that enhance comfort, efficiency, and collaboration. By integrating modern technologies and ergonomic principles, we transform workspaces into dynamic, inspiring environments. Trust us to elevate your workplace to new heights of functionality and innovation.","Professional Services, Sales and Marketing, Software",1,11-50,Armas Markkula,1,Seed,2022-08-09,400000,USD,400000,Seed,400000,USD,400000,Seed,400000,USD,400000,400000,USD,400000,Athena Ventures,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Valpas,https://www.crunchbase.com/organization/valpas,Active,,"Real Estate, Tourism, Travel, Travel Agency","Helsinki, Southern Finland, Finland","Bed bug safe travel. The new hospitality standard for permanent bed bug safety that safeguards people, hotels and the planet.","152,977","European Union (EU), Nordic Countries, Scandinavia",00180,$1M to $10M,2017-01-01,month,,,,,For Profit,https://www.valpashotels.com/,https://twitter.com/valpashotels,https://www.facebook.com/valpashotels/,https://www.linkedin.com/company/valpasio/,"Valpas is the new hospitality standard for bed bug safety that frees guests in-room from the bed bugs they may carry, so guests return home safe and the hotel never gets infected. With Valpas, hotels can quit pesticides and the environmental damage they produce. Loved by a growing number of hundreds of highly-rated hotels worldwide and appreciated by both leisure and corporate travel buyers. Look for the Valpas label on hotel websites and you know you travel safe.","Real Estate, Travel and Tourism",4,11-50,"Aleksi Jokela, Martim Gois, Matti Parkkila, Vertti Sarimaa",3,Seed,2024-06-26,4000000,EUR,4272121,Seed,4000000,EUR,4272121,Seed,4500000,EUR,4850316,6100000,EUR,6581777,"Global Brain Corporation, Maki.vc, Icebreaker.vc, Tesi, Rockaway Ventures",5,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
Fiksuvuokraus.fi,https://www.crunchbase.com/organization/fiksuvuokraus-fi,Active,,"Leasing, Real Estate, Software","Espoo, Southern Finland, Finland",Fiksuvuokraus.fi is changing the way we engage in long-term leases. We are cutting out the middle-men with data and matchmaking algorithms.,"153,781","European Union (EU), Nordic Countries, Scandinavia",02100,Less than $1M,2018-05-01,day,,,,,For Profit,http://www.fiksuvuokraus.fi,https://twitter.com/Fiksuvuokraus,https://www.facebook.com/fiksuvuokraus,https://www.linkedin.com/company/11403347/,"Fiksuvuokraus.fi is an apartment renting platform for long-term contracts. In our service, the rental process is simplified and accelerated with the latest technologies that are primarily used only for apartment selling. We think that also rental apartments deserve to be found with modern tools.","Financial Services, Real Estate, Software",2,1-10,"Henri Haaksiala, Kimmo Lehtilä",4,Seed,2021-01-17,280000,EUR,337862,Seed,280000,EUR,337862,Seed,680000,EUR,780828,680000,EUR,780828,"Gorilla Capital, Ali Omar, Lasse Järvinen, Olli Sirkiä, Teemu Jokinen",,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Usetrace,https://www.crunchbase.com/organization/usetrace,Active,,"Cloud Computing, Internet, Software, Virtual Reality","Helsinki, Southern Finland, Finland",Usetrace develops test automation solutions for web applications.,"154,280","European Union (EU), Nordic Countries, Scandinavia",00180,$1M to $10M,2011-12-09,day,2021-01-26,day,,,For Profit,https://usetrace.com,https://twitter.com/usetrace,https://www.facebook.com/Usetrace,https://www.linkedin.com/company/usetrace-ltd,Usetrace is a web software Testing-as-a-Service designed for agile teams.  They have unique technology that makes web software end-to-end testing easy to use and adopt.  Usetrace participated in Startup Sauna accelerator in 2012.,"Hardware, Internet Services, Software",2,1-10,"Arto Vuori, Eero Heino",2,M&A,2016-09-09,125000,USD,125000,Seed,125000,USD,125000,Seed,287430,USD,287430,287430,USD,287430,500 Global,,1,,Was Acquired,Usetrace acquired by Tarmac,https://www.crunchbase.com/acquisition/tarmac-acquires-usetrace--9450d34d,Tarmac,https://www.crunchbase.com/organization/tarmac,2021-01-26,day,,,,Acquisition,,Private,,,,,,,,,,,1
Causalus,https://www.crunchbase.com/organization/pharmanalysis,Active,,"Health Care, Health Diagnostics, Home Health Care, Medical, Medical Device, Pharmaceutical, SaaS, Software","Helsinki, Southern Finland, Finland","Causalus is building SaaS service for reviewing, tracking and standardising complex medications of the eldelry patients.","154,427","European Union (EU), Nordic Countries, Scandinavia",,Less than $1M,2018-01-01,year,,,,,For Profit,https://causalus.com,,,https://www.linkedin.com/company/pharmanalysis-oy,"Causalus is the first and only company in the world developing a dedicated process and software for medication reviews (=MR, evaluating and optimising the patients’ medicines use). There are 90M+ people in EU & US who use over 5 prescription medicines, and MRs are considered as the gold standard in minimising adverse drug reactions, which cost $100b's annually in health expenditures. Causalus' improved MR process takes 10x less time, enables continuous medication change impact tracking and digitally documents every action for complete transparency.","Health Care, Software",4,1-10,"Panu Keski-Pukkila, Pauli Puirava, Sirkku Karinen, Wintom Zecarias",1,Seed,2019-01-01,250000,EUR,286538,Pre-Seed,250000,EUR,286538,Pre-Seed,250000,EUR,286538,250000,EUR,286538,Icebreaker.vc,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
OptiWatti Oy,https://www.crunchbase.com/organization/opti-automation,Active,,"Collaborative Consumption, Electronics","Espoo, Southern Finland, Finland","OptiWatti Oy develops OptiWatti, a fully automated system to optimize the heating and cooling.","154,607","European Union (EU), Nordic Countries, Scandinavia",,$1M to $10M,2013-01-01,year,,,,,For Profit,https://www.optiwatti.com,https://twitter.com/OptiWatti,https://www.facebook.com/optiwatti,https://www.linkedin.com/company/optiwatti/,"Opti Automation develops OptiWatti, a fully automated system to optimize heating and cooling. For property owners OptiWatti provides even 40% savings of the heating / cooling costs as well as increased comfort as the indoor conditions are always as wished . For utilities OptiWatti provides state-of-the-art solution for loads management.","Consumer Electronics, Hardware, Other",2,11-50,"Juha Marjeta, Jyri Seppä",2,,2017-05-16,4000000,EUR,4437399,Venture - Series Unknown,4000000,EUR,4437399,Venture - Series Unknown,4000000,EUR,4437399,4000000,EUR,4437399,Butterfly Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Five Letter Foods,https://www.crunchbase.com/organization/five-letter-foods,Active,,"Alternative Protein, Biotechnology, Food and Beverage, Organic Food, Pet","Helsinki, Southern Finland, Finland",Real food for dogs without killing anybody,"155,395","European Union (EU), Nordic Countries, Scandinavia",,,2022-08-04,day,,,,,For Profit,https://fiveletterfoods.com,https://twitter.com/fiveletterfoods,,https://www.linkedin.com/company/five-letter-foods,"Welcome to the new era of dog nutrition. It’s time to stop feeding your dog only single-shape ultra-processed kibble in a bowl full of diabetes. Variation in diet is an equally important and exciting experience for dogs. The enemy of Netflix is sleep. The enemy of 5LF is dog food. This is real food for dogs. What does Five Letter Foods mean? Well, there's the story. There's always a story. Jere thought he had some great ideas (as always) for a company name. All of them had the word vegan. Others weren't so convinced because it's a really strong word. The V-word has such a burden. Jere was frustrated and sent a Whatsapp message ""Vegan is just a five letter word"". And then we nailed it. Yes, these are vegan foods, but you can't say it. So they are five letter foods. Our vision is to produce food that replicates the health benefits of raw food without torturing animals and significantly decreases the carbon footprint in food production. We design our products to follow the natural seasonal cycle of harvesting and leverage by-products from other food producers. We use fermentation to gently predigest nutrients, and cultivated meat to create proteins and fats without slaughter or antibiotics. Yep, that’s real meat growing in a lab. If you’ve ever tasted cheese, you’ve probably eaten rennet made in the same way, so this isn’t science fiction.","Biotechnology, Community and Lifestyle, Food and Beverage, Science and Engineering",1,1-10,Jere Vento,1,Seed,2022-10-03,120000,USD,120000,Pre-Seed,120000,USD,120000,Pre-Seed,120000,USD,120000,120000,USD,120000,"Techstars, Stockholm Techstars Accelerator",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ledistys,https://www.crunchbase.com/organization/ledistys,Active,,"Electronics, Industrial, Manufacturing","Kempele, Oulu, Finland","Ledistys Oy develops, manufactures and sells very cost efficient, high quality and maintenance free modular led luminaires.","155,750","European Union (EU), Nordic Countries, Scandinavia",90440,$1M to $10M,2012-01-01,year,,,,,For Profit,http://www.ledistys.fi,,https://www.facebook.com/pg/ledistys,https://www.linkedin.com/company/ledistys-oy/,"Ledistys Oy is a Finnish company specializing in the design, manufacture and sale of LED luminaires, whose products enlighten industry, agriculture, trade items and many stores and leisure buildings. Their company's operations are based on customer needs definition and optimum lighting solution design taking into account the requirements set by the target and comprehensive service so that the customer receives all the LED lighting solutions they need from design to implementation","Consumer Electronics, Hardware, Manufacturing",1,11-50,Ossi Karsikas,1,Seed,2017-11-15,650000,EUR,765928,Seed,650000,EUR,765928,Seed,650000,EUR,765928,650000,EUR,765928,Innovestor,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
SansOx,https://www.crunchbase.com/organization/sansox,Active,,"Agriculture, Industrial, Water, Water Purification","Helsinki, Southern Finland, Finland",SansOx is dedicated into developing and marketing new innovative solutions and technologies for worldwide clean water market.,"155,987","European Union (EU), Nordic Countries, Scandinavia",,$1M to $10M,2012-01-01,year,,,,,For Profit,http://sansox.fi/,https://twitter.com/sansox_fi,https://www.facebook.com/SansoxFinland,https://www.linkedin.com/company/sansox/,"SansOx, a part of the Finnish Cleantech Cluster of companies, is dedicated into developing and marketing new innovative solutions and technologies for worldwide clean water market. SansOx aims also at being at the front wave in the worldwide issue concerning the global water shortage in Circular Economy, which will require massive investments in treatments for NEWater in the future.  SansOx is a dynamic and growth oriented start-up company, founded in 2012. It is strongly networking worldwide and willing to co-operate with suitable and credible actors in the market. SansOx is currently preparing to be listed in suitable stock market in near future in order to promote the muscles and marketing efforts for the planned expanding of the company and brand. ","Agriculture and Farming, Manufacturing, Natural Resources, Sustainability",,1-10,,3,Seed,2023-07-31,,,,Non-equity Assistance,90000,EUR,94703,Pre-Seed,90000,EUR,94703,140000,EUR,154168,"Loudspring, EASME, AcceliCITY powered by Leading Cities",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
